Date,Ticker,Open,High,Low,Close,Volume
2022-09-26,SPY,327.07,334.54,325.21,334.11,98609781
2022-09-27,SPY,334.26,342.42,328.39,342.23,123124517
2022-09-28,SPY,342.19,342.36,341.14,341.48,57050580
2022-09-29,SPY,341.39,347.27,323.77,332.42,99187545
2022-09-30,SPY,332.12,332.73,329.98,330.55,87769526
2022-10-03,SPY,330.3,331.07,329.16,329.88,120426524
2022-10-04,SPY,329.69,330.09,328.4,328.7,69206358
2022-10-05,SPY,328.68,329.05,328.42,328.6,81871253
2022-10-06,SPY,329.04,330.86,328.43,330.61,46028129
2022-10-07,SPY,329.97,333.27,317.36,320.57,108392423
2022-10-10,SPY,319.58,321.89,313.38,316.28,47394973
2022-10-11,SPY,315.28,316.95,309.48,311.86,67180362
2022-10-12,SPY,311.64,313.13,307.36,307.76,164710683
2022-10-13,SPY,307.12,308.06,302.15,302.15,84570255
2022-10-14,SPY,302.25,302.78,301.65,302.74,102614524
2022-10-17,SPY,302.8,303.17,302.08,303.08,58972981
2022-10-18,SPY,303.19,304.45,302.73,304.02,45399066
2022-10-19,SPY,304.78,311.25,300.49,310.78,101316464
2022-10-20,SPY,310.13,312.66,304.23,305.89,144549240
2022-10-21,SPY,306.2,313.51,304.51,311.81,60480968
2022-10-24,SPY,309.04,311.87,299.57,301.62,130039476
2022-10-25,SPY,300.49,302.16,292.53,293.07,110835575
2022-10-26,SPY,294.07,302.1,291.83,301.07,75271703
2022-10-27,SPY,301.13,301.33,301.0,301.25,71841823
2022-10-28,SPY,302.05,304.03,300.72,303.72,71801951
2022-10-31,SPY,305.53,321.95,304.25,320.26,146749284
2022-11-01,SPY,320.29,321.71,319.72,321.31,44551401
2022-11-02,SPY,319.36,322.18,313.56,315.1,74053891
2022-11-03,SPY,317.94,324.85,313.85,322.51,99397124
2022-11-04,SPY,323.21,326.92,320.58,325.53,65844318
2022-11-07,SPY,324.64,327.28,320.95,321.9,54040535
2022-11-08,SPY,321.71,322.29,320.61,321.14,56246086
2022-11-09,SPY,321.15,322.26,319.75,322.11,53046929
2022-11-10,SPY,322.0,322.6,321.56,321.62,25749733
2022-11-11,SPY,322.14,323.55,321.11,323.36,80086289
2022-11-14,SPY,323.83,329.02,317.03,327.49,92030387
2022-11-15,SPY,327.79,330.64,326.58,329.94,64772361
2022-11-16,SPY,330.09,333.9,329.68,333.46,92213539
2022-11-17,SPY,334.28,339.13,332.92,336.45,73973226
2022-11-18,SPY,337.34,339.97,336.39,339.21,82597004
2022-11-21,SPY,339.52,343.38,338.85,342.12,96857094
2022-11-22,SPY,342.31,343.76,342.05,343.23,43672544
2022-11-23,SPY,343.54,345.41,342.15,344.01,77047344
2022-11-24,SPY,343.9,345.83,341.98,342.16,48774711
2022-11-25,SPY,342.0,342.25,341.67,341.67,54010560
2022-11-28,SPY,342.23,344.3,340.53,344.06,49393449
2022-11-29,SPY,344.21,349.2,343.03,347.31,104913510
2022-11-30,SPY,346.79,347.78,345.39,345.96,76763139
2022-12-01,SPY,346.01,348.69,345.79,346.2,82474143
2022-12-02,SPY,347.61,353.84,345.77,350.49,88900536
2022-12-05,SPY,350.79,351.57,349.85,351.39,64905280
2022-12-06,SPY,350.82,352.37,347.45,349.86,74789343
2022-12-07,SPY,350.47,357.7,345.88,353.89,34723519
2022-12-08,SPY,353.38,355.26,351.81,352.1,49563695
2022-12-09,SPY,352.51,354.99,351.83,353.3,37332147
2022-12-12,SPY,352.63,355.67,348.91,350.96,58429719
2022-12-13,SPY,350.59,351.49,348.81,349.43,63490061
2022-12-14,SPY,351.55,360.54,348.31,360.07,131295561
2022-12-15,SPY,360.08,360.46,359.4,360.11,29184986
2022-12-16,SPY,357.31,361.37,351.9,353.02,107650735
2022-12-19,SPY,353.04,356.37,349.97,355.7,63564566
2022-12-20,SPY,355.33,361.03,350.81,351.46,81867175
2022-12-21,SPY,351.2,351.5,349.32,349.81,87280467
2022-12-22,SPY,351.41,359.59,343.18,359.15,71422005
2022-12-23,SPY,357.96,361.48,355.56,355.65,42685073
2022-12-26,SPY,355.68,356.05,355.15,355.88,55295112
2022-12-27,SPY,354.89,356.19,351.35,352.23,92115079
2022-12-28,SPY,352.71,355.0,351.46,354.54,79059528
2022-12-29,SPY,354.92,356.44,354.09,355.89,86524902
2022-12-30,SPY,355.92,356.6,355.88,356.42,72675416
2023-01-02,SPY,356.48,357.47,355.97,357.21,52406078
2023-01-03,SPY,356.78,358.51,352.14,353.08,64006149
2023-01-04,SPY,353.2,357.48,352.73,357.06,69378442
2023-01-05,SPY,358.39,361.64,355.69,360.95,61764447
2023-01-06,SPY,361.81,366.81,359.23,365.64,122981464
2023-01-09,SPY,365.33,366.02,364.12,364.71,58411656
2023-01-10,SPY,366.36,373.88,362.5,370.44,103106498
2023-01-11,SPY,370.23,371.03,368.76,368.95,40055458
2023-01-12,SPY,369.81,373.37,367.46,373.11,78082572
2023-01-13,SPY,373.24,375.65,372.25,374.98,57913228
2023-01-16,SPY,374.14,376.37,370.01,370.92,80024384
2023-01-17,SPY,370.93,372.06,370.53,371.85,76425390
2023-01-18,SPY,371.7,371.97,371.02,371.13,65230842
2023-01-19,SPY,370.74,373.93,368.29,368.68,84915657
2023-01-20,SPY,368.39,368.93,367.84,367.95,33423905
2023-01-23,SPY,369.04,370.85,367.58,370.72,75027259
2023-01-24,SPY,369.79,374.81,366.82,367.05,54777313
2023-01-25,SPY,366.66,367.38,363.66,365.49,70251395
2023-01-26,SPY,365.32,366.93,361.26,363.69,93971294
2023-01-27,SPY,364.04,366.19,362.99,365.16,42151237
2023-01-30,SPY,364.83,366.08,361.75,362.93,50079467
2023-01-31,SPY,365.46,383.12,359.8,375.47,205235781
2023-02-01,SPY,375.6,375.98,375.31,375.93,52774448
2023-02-02,SPY,376.36,380.97,375.41,377.48,57429621
2023-02-03,SPY,377.49,377.63,377.18,377.51,43473171
2023-02-06,SPY,377.56,378.27,377.39,377.97,48925745
2023-02-07,SPY,379.68,383.84,377.69,382.31,87146689
2023-02-08,SPY,382.31,382.68,382.02,382.32,42971787
2023-02-09,SPY,381.9,382.38,379.49,379.87,69464034
2023-02-10,SPY,380.53,389.5,372.66,385.75,99517831
2023-02-13,SPY,385.9,387.54,385.5,387.23,24815816
2023-02-14,SPY,387.22,388.32,386.79,386.81,61897123
2023-02-15,SPY,386.58,389.01,380.47,383.38,89748875
2023-02-16,SPY,383.38,383.85,383.08,383.4,50216812
2023-02-17,SPY,382.96,385.25,378.87,381.13,56850945
2023-02-20,SPY,381.73,388.43,381.07,386.96,52569978
2023-02-21,SPY,387.62,389.11,386.71,388.85,43780466
2023-02-22,SPY,389.1,392.05,388.06,391.34,58768989
2023-02-23,SPY,390.2,391.97,386.83,387.2,40350022
2023-02-24,SPY,386.55,387.77,382.42,383.88,49934001
2023-02-27,SPY,383.14,384.09,380.77,382.02,38569534
2023-02-28,SPY,381.05,382.35,377.21,377.96,77720168
2023-03-01,SPY,378.51,380.8,376.04,380.47,40840348
2023-03-02,SPY,380.16,381.67,377.5,378.36,76921746
2023-03-03,SPY,378.35,378.64,378.2,378.27,43924702
2023-03-06,SPY,378.28,378.88,377.91,378.56,72480883
2023-03-07,SPY,378.02,379.94,374.76,375.55,88548050
2023-03-08,SPY,375.83,381.95,374.26,379.97,80465861
2023-03-09,SPY,381.48,387.6,376.98,386.59,93289514
2023-03-10,SPY,388.64,401.64,383.69,396.76,90667051
2023-03-13,SPY,395.74,397.61,393.34,393.61,61356078
2023-03-14,SPY,393.87,395.47,393.29,394.83,106682389
2023-03-15,SPY,394.53,395.57,392.27,393.74,58399098
2023-03-16,SPY,394.35,399.45,393.17,395.5,47383239
2023-03-17,SPY,397.2,400.68,394.33,399.99,48729199
2023-03-20,SPY,400.24,402.2,399.37,401.81,39921465
2023-03-21,SPY,405.0,421.35,399.9,417.35,81383989
2023-03-22,SPY,417.45,421.56,417.15,421.28,101452035
2023-03-23,SPY,421.23,421.86,420.72,420.86,71342938
2023-03-24,SPY,422.11,425.88,419.88,425.54,84616755
2023-03-27,SPY,425.86,436.15,425.47,431.31,75500435
2023-03-28,SPY,431.42,444.57,426.45,441.98,107490786
2023-03-29,SPY,445.19,459.76,438.78,452.65,124375980
2023-03-30,SPY,452.13,454.18,449.77,450.19,59008226
2023-03-31,SPY,450.13,450.39,449.65,449.97,56246907
2023-04-03,SPY,450.18,458.57,446.16,456.81,43761643
2023-04-04,SPY,458.67,467.18,455.02,463.74,101050600
2023-04-05,SPY,462.79,464.35,460.07,460.68,76219110
2023-04-06,SPY,461.1,470.66,458.19,467.39,100273768
2023-04-07,SPY,468.71,485.68,466.53,478.7,101338027
2023-04-10,SPY,478.36,479.19,469.36,470.67,79902473
2023-04-11,SPY,470.9,472.84,470.58,472.55,65887898
2023-04-12,SPY,472.34,473.46,464.2,467.14,88681193
2023-04-13,SPY,467.81,474.81,463.74,473.44,123532413
2023-04-14,SPY,472.29,473.89,468.61,470.51,91316137
2023-04-17,SPY,469.88,470.61,465.06,466.86,44560886
2023-04-18,SPY,466.79,466.97,463.26,464.08,81586150
2023-04-19,SPY,464.02,464.93,461.66,463.07,35737215
2023-04-20,SPY,464.18,469.95,462.54,466.47,75360724
2023-04-21,SPY,463.97,468.13,459.3,460.06,88605917
2023-04-24,SPY,459.55,460.88,458.57,458.75,46153894
2023-04-25,SPY,460.39,467.47,456.78,467.0,93060912
2023-04-26,SPY,467.16,473.69,464.01,472.49,50083451
2023-04-27,SPY,470.07,472.92,456.89,462.35,88978207
2023-04-28,SPY,463.69,470.87,460.76,466.88,58486666
2023-05-01,SPY,466.85,469.96,455.94,457.61,106716556
2023-05-02,SPY,457.39,457.62,455.44,456.35,47064965
2023-05-03,SPY,457.5,460.63,455.08,459.81,44942054
2023-05-04,SPY,459.39,461.61,456.77,458.1,57193665
2023-05-05,SPY,457.56,459.4,450.21,450.99,186521981
2023-05-08,SPY,450.9,451.03,449.76,450.58,61443469
2023-05-09,SPY,450.43,453.27,447.47,448.36,74836311
2023-05-10,SPY,448.29,449.58,447.48,448.06,68609918
2023-05-11,SPY,446.85,449.25,443.0,444.68,106578201
2023-05-12,SPY,444.49,445.95,442.2,442.95,46892131
2023-05-15,SPY,443.75,446.03,442.02,444.96,55252789
2023-05-16,SPY,445.01,447.1,444.65,446.18,54734925
2023-05-17,SPY,445.94,446.82,443.85,444.44,70214936
2023-05-18,SPY,444.58,445.68,442.83,445.34,58305086
2023-05-19,SPY,445.47,446.59,443.98,446.29,70730633
2023-05-22,SPY,445.36,447.0,442.3,443.46,89931526
2023-05-23,SPY,443.94,447.39,442.43,445.51,65667623
2023-05-24,SPY,445.76,448.84,444.98,447.85,59223207
2023-05-25,SPY,447.36,449.86,444.91,445.95,73714341
2023-05-26,SPY,444.91,446.39,440.15,442.25,63399446
2023-05-29,SPY,442.65,443.46,440.42,443.45,70778087
2023-05-30,SPY,443.08,443.66,440.31,441.57,44251456
2023-05-31,SPY,442.03,443.09,441.1,442.79,49765165
2023-06-01,SPY,442.59,444.08,440.31,441.67,69444083
2023-06-02,SPY,441.99,443.64,441.28,442.81,67768424
2023-06-05,SPY,442.8,444.19,441.61,442.09,42122849
2023-06-06,SPY,442.15,444.45,441.3,443.35,51755583
2023-06-07,SPY,442.98,443.61,439.83,439.92,85303422
2023-06-08,SPY,440.82,446.65,438.79,444.37,86980364
2023-06-09,SPY,444.36,445.2,442.12,443.14,57403240
2023-06-12,SPY,443.03,443.95,437.36,440.66,53228556
2023-06-13,SPY,441.0,447.66,439.5,442.11,59888834
2023-06-14,SPY,442.14,443.11,442.03,442.46,49585369
2023-06-15,SPY,442.42,443.55,440.36,440.48,59254383
2023-06-16,SPY,440.52,444.03,437.74,441.03,56579033
2023-06-19,SPY,439.48,442.9,434.17,436.08,113068002
2023-06-20,SPY,436.61,437.91,435.43,437.51,92723791
2023-06-21,SPY,437.7,439.44,437.05,438.44,52672218
2023-06-22,SPY,438.04,439.19,435.3,435.78,46732071
2023-06-23,SPY,435.72,436.59,434.34,434.53,44018434
2023-06-26,SPY,432.69,435.15,424.28,427.42,77171097
2023-06-27,SPY,427.53,429.67,426.47,429.18,90339096
2023-06-28,SPY,430.26,433.85,426.83,433.54,37448715
2023-06-29,SPY,433.91,437.18,432.75,436.2,41698663
2023-06-30,SPY,438.8,447.87,435.1,444.06,101870306
2023-07-03,SPY,445.15,448.34,443.86,446.87,87802661
2023-07-04,SPY,446.63,446.97,445.84,446.06,50328969
2023-07-05,SPY,445.36,446.25,439.04,441.46,38968978
2023-07-06,SPY,439.75,452.22,420.33,426.13,166880420
2023-07-07,SPY,426.59,428.26,425.99,428.2,124394530
2023-07-10,SPY,428.19,428.46,426.65,426.95,55663314
2023-07-11,SPY,429.12,442.17,425.22,438.72,96005579
2023-07-12,SPY,438.2,439.76,432.36,433.92,71200313
2023-07-13,SPY,434.61,435.92,433.87,435.79,51007736
2023-07-14,SPY,436.08,439.32,435.73,438.9,52710080
2023-07-17,SPY,436.88,440.2,427.46,431.27,89062516
2023-07-18,SPY,431.26,431.65,430.02,430.52,110407238
2023-07-19,SPY,430.26,431.77,421.48,423.1,53167707
2023-07-20,SPY,422.38,423.15,418.12,420.47,60280855
2023-07-21,SPY,420.5,423.56,419.57,422.13,59051265
2023-07-24,SPY,421.51,423.24,419.48,420.1,57049901
2023-07-25,SPY,420.15,420.46,419.61,420.28,31965562
2023-07-26,SPY,420.36,421.11,420.21,421.0,39005984
2023-07-27,SPY,420.14,421.39,418.39,418.46,51141786
2023-07-28,SPY,418.28,420.79,416.65,416.8,52944237
2023-07-31,SPY,417.07,417.88,415.99,417.83,64417343
2023-08-01,SPY,419.19,423.49,416.71,423.31,168627426
2023-08-02,SPY,423.32,424.03,421.59,423.39,64436036
2023-08-03,SPY,419.64,424.03,412.11,412.25,111758538
2023-08-04,SPY,412.52,416.7,411.8,415.45,100436648
2023-08-07,SPY,415.97,417.48,412.46,416.82,69230211
2023-08-08,SPY,417.41,425.47,415.9,423.12,75050107
2023-08-09,SPY,423.19,423.92,422.03,423.29,28464880
2023-08-10,SPY,424.13,427.09,422.63,426.11,50613053
2023-08-11,SPY,423.08,428.57,411.96,413.36,74918074
2023-08-14,SPY,412.36,414.19,404.02,406.06,98420804
2023-08-15,SPY,402.47,406.55,394.63,396.37,195170017
2023-08-16,SPY,394.25,402.63,368.77,375.21,123793542
2023-08-17,SPY,375.28,383.83,374.62,381.63,95729155
2023-08-18,SPY,384.2,395.69,375.39,395.15,158898246
2023-08-21,SPY,395.18,396.57,394.73,396.47,63796563
2023-08-22,SPY,398.05,406.1,393.24,404.0,130432291
2023-08-23,SPY,403.11,404.38,399.79,401.28,81396609
2023-08-24,SPY,402.89,428.93,398.04,418.99,234641216
2023-08-25,SPY,419.03,419.61,418.63,419.11,33786819
2023-08-28,SPY,418.17,422.61,389.27,403.44,139102975
2023-08-29,SPY,401.68,409.51,386.78,389.08,191633233
2023-08-30,SPY,390.37,400.36,385.68,395.25,100593524
2023-08-31,SPY,396.85,421.71,393.87,414.6,184478855
2023-09-01,SPY,412.99,421.37,402.85,403.39,69289643
2023-09-04,SPY,404.15,414.16,401.19,411.75,94527674
2023-09-05,SPY,410.05,414.7,400.3,402.67,131195612
2023-09-06,SPY,402.68,406.08,402.32,404.78,86378203
2023-09-07,SPY,404.78,405.16,403.42,403.97,55953150
2023-09-08,SPY,404.03,406.56,401.33,405.55,68845457
2023-09-11,SPY,406.5,416.92,404.62,413.87,86604061
2023-09-12,SPY,414.48,420.84,413.42,419.18,54434052
2023-09-13,SPY,420.59,432.0,417.05,430.32,36811752
2023-09-14,SPY,430.66,433.46,428.93,433.07,67961447
2023-09-15,SPY,432.84,433.65,426.5,427.85,77692211
2023-09-18,SPY,426.79,430.2,414.09,419.46,73359661
2023-09-19,SPY,419.39,419.75,419.22,419.28,51234454
2023-09-20,SPY,419.18,420.63,415.61,416.47,61963579
2023-09-21,SPY,416.59,417.12,416.11,416.77,57751517
2023-09-22,SPY,414.07,422.46,404.38,406.14,99235367
2023-09-25,SPY,406.18,408.31,406.13,407.55,68865528
2023-09-26,SPY,407.98,412.15,406.36,411.57,58551174
2023-09-27,SPY,412.02,413.81,410.52,413.75,54708795
2023-09-28,SPY,413.74,414.12,413.35,413.58,44845007
2023-09-29,SPY,413.14,413.8,410.9,412.46,47839174
2023-10-02,SPY,412.12,413.43,410.22,410.41,76720360
2023-10-03,SPY,409.14,411.16,403.33,405.42,104159162
2023-10-04,SPY,405.32,405.8,404.62,404.64,87350348
2023-10-05,SPY,404.73,405.91,404.44,405.69,62586073
2023-10-06,SPY,408.01,416.42,403.09,411.74,112749697
2023-10-09,SPY,412.13,415.25,409.66,413.82,42516250
2023-10-10,SPY,412.66,417.85,407.48,410.32,60826356
2023-10-11,SPY,409.57,410.72,405.45,406.32,42247087
2023-10-12,SPY,406.26,407.33,405.77,406.06,62894560
2023-10-13,SPY,406.78,410.64,405.36,408.29,49082022
2023-10-16,SPY,407.79,408.68,406.47,406.63,48575545
2023-10-17,SPY,407.0,408.29,406.31,407.56,54901422
2023-10-18,SPY,407.24,408.68,405.67,406.59,104911773
2023-10-19,SPY,406.29,408.0,398.01,401.58,54245023
2023-10-20,SPY,401.99,403.75,400.6,403.71,62544920
2023-10-23,SPY,403.74,403.86,403.17,403.8,54106003
2023-10-24,SPY,403.33,403.81,400.33,401.07,46368297
2023-10-25,SPY,401.27,402.23,400.75,401.74,98922041
2023-10-26,SPY,401.67,402.21,396.52,399.53,82669672
2023-10-27,SPY,399.56,401.18,397.95,400.83,70288556
2023-10-30,SPY,401.95,404.69,400.76,403.9,44099541
2023-10-31,SPY,405.09,412.1,403.46,410.09,111769642
2023-11-01,SPY,410.03,410.15,408.47,409.14,48083503
2023-11-02,SPY,409.11,410.24,408.54,408.89,44613383
2023-11-03,SPY,408.95,411.26,408.06,410.35,68928203
2023-11-06,SPY,409.94,411.12,404.78,407.86,75087703
2023-11-07,SPY,409.73,413.89,407.58,413.12,48116937
2023-11-08,SPY,412.34,413.13,408.3,409.23,86347524
2023-11-09,SPY,408.02,411.28,400.8,401.26,116728279
2023-11-10,SPY,401.36,404.96,400.85,401.73,45696781
2023-11-13,SPY,401.58,402.26,398.48,398.53,48296221
2023-11-14,SPY,396.66,402.64,387.79,389.34,80845887
2023-11-15,SPY,388.57,389.63,381.88,383.01,76953178
2023-11-16,SPY,382.84,383.42,378.87,380.07,51604386
2023-11-17,SPY,382.24,390.32,377.66,390.21,92817914
2023-11-20,SPY,390.95,400.59,386.44,397.5,122498041
2023-11-21,SPY,394.19,404.05,382.0,388.27,108421197
2023-11-22,SPY,388.6,397.3,387.89,396.22,96871478
2023-11-23,SPY,396.46,398.02,395.8,397.97,60684329
2023-11-24,SPY,398.14,399.41,397.44,399.2,36996841
2023-11-27,SPY,401.03,411.8,395.7,408.72,73416389
2023-11-28,SPY,409.18,418.46,407.67,418.22,128188242
2023-11-29,SPY,419.27,422.85,417.19,421.74,48025816
2023-11-30,SPY,422.15,422.99,420.67,422.97,42609011
2023-12-01,SPY,423.01,437.95,420.45,431.47,100418307
2023-12-04,SPY,432.28,435.69,430.16,434.55,45310023
2023-12-05,SPY,433.61,435.83,431.12,431.17,38119484
2023-12-06,SPY,430.32,432.42,419.69,422.77,131687348
2023-12-07,SPY,423.75,436.3,419.51,431.45,140174994
2023-12-08,SPY,431.51,439.73,430.67,438.8,62328403
2023-12-11,SPY,437.63,443.97,432.84,433.11,42046765
2023-12-12,SPY,429.44,437.19,418.26,422.49,79233343
2023-12-13,SPY,422.58,424.62,421.36,424.06,85909063
2023-12-14,SPY,424.83,426.71,422.63,426.4,63493637
2023-12-15,SPY,426.29,427.09,423.8,424.71,51672210
2023-12-18,SPY,424.64,425.42,424.15,424.16,58627205
2023-12-19,SPY,425.12,433.69,421.93,432.36,63243303
2023-12-20,SPY,432.38,433.0,432.36,432.92,53238725
2023-12-21,SPY,433.56,434.74,432.75,434.6,66616818
2023-12-22,SPY,433.35,434.74,427.01,430.98,66130069
2023-12-25,SPY,431.98,435.38,430.22,434.66,80139835
2023-12-26,SPY,431.92,436.27,425.72,425.74,50766624
2023-12-27,SPY,428.67,441.08,422.41,436.88,131252845
2023-12-28,SPY,438.71,443.81,434.01,442.35,74149855
2023-12-29,SPY,441.95,442.75,438.51,438.9,74135355
2021-01-04,QQQ,166.43,170.78,164.69,168.79,70005728
2021-01-05,QQQ,168.83,170.18,168.63,168.94,32419096
2021-01-06,QQQ,169.66,171.29,168.28,170.89,70789099
2021-01-07,QQQ,170.58,171.13,169.41,170.03,71287277
2021-01-08,QQQ,170.75,174.11,167.55,173.5,72879402
2021-01-11,QQQ,173.79,176.3,172.67,175.81,77715967
2021-01-12,QQQ,176.38,177.9,175.07,177.41,56294330
2021-01-13,QQQ,176.98,177.97,176.12,176.16,71743338
2021-01-14,QQQ,176.36,176.86,176.05,176.72,74405402
2021-01-15,QQQ,176.8,180.37,175.49,180.24,54492368
2021-01-18,QQQ,180.08,180.53,179.14,179.47,44164993
2021-01-19,QQQ,179.11,180.12,176.84,177.58,99587252
2021-01-20,QQQ,177.66,178.03,177.46,177.89,40997297
2021-01-21,QQQ,178.08,179.35,177.86,178.8,80622769
2021-01-22,QQQ,178.85,180.4,178.66,180.11,129215987
2021-01-25,QQQ,180.99,182.93,179.57,182.46,46682520
2021-01-26,QQQ,182.55,188.54,180.16,187.0,140816911
2021-01-27,QQQ,186.89,187.09,185.8,185.87,55145789
2021-01-28,QQQ,185.87,185.87,185.66,185.75,52640015
2021-01-29,QQQ,185.9,186.69,185.73,186.46,71069132
2021-02-01,QQQ,186.67,187.27,186.03,187.18,63241988
2021-02-02,QQQ,186.88,188.32,180.84,182.46,65703981
2021-02-03,QQQ,182.82,183.92,182.17,183.47,54071657
2021-02-04,QQQ,183.14,184.48,179.01,180.53,124059720
2021-02-05,QQQ,180.47,180.56,179.55,180.07,38752065
2021-02-08,QQQ,180.09,180.22,180.06,180.22,63209914
2021-02-09,QQQ,180.31,188.21,178.43,186.16,83627172
2021-02-10,QQQ,186.1,186.36,185.34,185.41,43539264
2021-02-11,QQQ,185.46,185.86,185.24,185.74,33578625
2021-02-12,QQQ,186.02,189.78,184.75,189.29,87625245
2021-02-15,QQQ,189.2,189.55,188.38,188.72,72141901
2021-02-16,QQQ,189.39,191.2,188.46,190.74,98165409
2021-02-17,QQQ,191.11,197.8,187.83,197.69,64582420
2021-02-18,QQQ,197.96,200.7,196.77,199.49,60924194
2021-02-19,QQQ,200.4,203.05,198.01,202.09,72494119
2021-02-22,QQQ,201.92,202.35,201.08,201.24,53316748
2021-02-23,QQQ,200.65,203.84,198.78,199.45,59489094
2021-02-24,QQQ,199.4,199.48,199.02,199.17,31505960
2021-02-25,QQQ,199.37,200.98,199.01,200.91,78214784
2021-02-26,QQQ,200.71,202.06,199.3,199.76,116088235
2021-03-01,QQQ,199.73,199.78,199.44,199.48,41175397
2021-03-02,QQQ,198.74,200.06,196.84,197.59,65952818
2021-03-03,QQQ,197.54,198.44,196.57,196.94,67550966
2021-03-04,QQQ,196.04,197.9,193.58,194.23,86528402
2021-03-05,QQQ,194.25,196.5,194.0,196.36,50615554
2021-03-08,QQQ,196.62,199.13,195.97,197.7,82048636
2021-03-09,QQQ,198.36,201.07,197.4,200.39,87319684
2021-03-10,QQQ,199.98,201.69,195.82,196.95,76385192
2021-03-11,QQQ,197.06,198.07,196.76,197.69,27094618
2021-03-12,QQQ,197.94,201.02,197.07,200.19,96668735
2021-03-15,QQQ,201.32,205.53,198.55,203.73,65529478
2021-03-16,QQQ,203.89,204.57,203.69,204.19,58734518
2021-03-17,QQQ,204.13,204.52,201.76,202.88,71871823
2021-03-18,QQQ,203.27,206.4,201.68,205.86,41936912
2021-03-19,QQQ,205.83,206.04,204.61,204.92,40401398
2021-03-22,QQQ,205.86,209.47,204.24,208.13,75133045
2021-03-23,QQQ,207.35,209.49,201.51,202.92,105920263
2021-03-24,QQQ,202.9,203.56,202.11,202.34,68883581
2021-03-25,QQQ,202.13,203.24,201.28,201.5,45805041
2021-03-26,QQQ,200.66,202.53,197.38,197.97,80902844
2021-03-29,QQQ,197.87,197.98,197.4,197.54,39142656
2021-03-30,QQQ,197.39,198.11,196.29,196.63,54550860
2021-03-31,QQQ,196.49,196.87,195.34,195.47,50785078
2021-04-01,QQQ,196.35,197.99,193.41,197.98,81683059
2021-04-02,QQQ,197.91,198.32,195.79,195.96,108570378
2021-04-05,QQQ,195.91,196.23,193.84,194.07,59818757
2021-04-06,QQQ,193.84,194.66,188.3,189.4,76701749
2021-04-07,QQQ,189.4,192.5,188.81,190.9,98080711
2021-04-08,QQQ,191.64,192.91,190.75,192.79,53446059
2021-04-09,QQQ,193.15,194.07,192.7,193.91,52068127
2021-04-12,QQQ,193.54,194.19,189.08,191.04,73703438
2021-04-13,QQQ,191.35,192.58,190.54,192.12,106694209
2021-04-14,QQQ,193.32,197.73,191.41,195.85,64602833
2021-04-15,QQQ,195.5,197.67,194.72,194.89,58214340
2021-04-16,QQQ,195.14,199.64,192.36,199.6,102236399
2021-04-19,QQQ,199.94,201.19,199.22,200.66,73370032
2021-04-20,QQQ,198.57,200.77,192.27,194.42,79821475
2021-04-21,QQQ,194.43,194.54,194.38,194.47,63123627
2021-04-22,QQQ,194.48,194.76,194.42,194.75,62070585
2021-04-23,QQQ,193.86,195.22,190.63,192.29,53548683
2021-04-26,QQQ,191.03,193.23,185.23,187.12,69376443
2021-04-27,QQQ,187.62,189.38,187.09,188.63,81314452
2021-04-28,QQQ,188.65,195.5,186.15,194.51,163181154
2021-04-29,QQQ,194.67,195.54,194.48,195.35,75726417
2021-04-30,QQQ,194.94,195.35,184.47,189.06,74231087
2021-05-03,QQQ,188.53,190.21,186.74,187.16,63071863
2021-05-04,QQQ,186.61,187.96,181.01,182.84,97130502
2021-05-05,QQQ,182.84,186.1,182.73,185.46,40021881
2021-05-06,QQQ,185.32,185.75,184.14,184.72,71641441
