date,headline,ticker,source,positive,negative,neutral,label,compound_score
2023-08-04,Concerns mount over MSFT slowing growth trajectory,MSFT,CNBC,0.0436,0.6484,0.3081,negative,-0.6048
2023-08-04,GOOGL board approves routine corporate matters,GOOGL,Bloomberg,0.0716,0.2085,0.7198,neutral,-0.1369
2023-08-07,QQQ launches innovative product to positive reviews,QQQ,Yahoo Finance,0.6463,0.0771,0.2766,positive,0.5692
2023-08-07,Oil prices surge on geopolitical tensions in Middle East,,Yahoo Finance,0.7702,0.0626,0.1672,positive,0.7076
2023-08-08,Analysts upgrade MSFT to 'buy' after strong quarter,MSFT,MarketWatch,0.7336,0.0458,0.2205,positive,0.6878
2023-08-09,Competition intensifies as AAPL loses market share,AAPL,Bloomberg,0.073,0.7625,0.1645,negative,-0.6895
2023-08-09,Trading volume in AAPL remains steady ahead of earnings,AAPL,Yahoo Finance,0.1539,0.1413,0.7048,neutral,0.0126
2023-08-10,MSFT maintains dividend at current levels,MSFT,MarketWatch,0.198,0.2188,0.5831,neutral,-0.0208
2023-08-11,AAPL reports record revenue in Q1 results,AAPL,CNBC,0.5956,0.0404,0.364,positive,0.5552
2023-08-11,GOOGL layoffs signal deeper problems in core business,GOOGL,Yahoo Finance,0.0555,0.8424,0.1021,negative,-0.7868
2023-08-14,Manufacturing PMI signals contraction for third month,,MarketWatch,0.0327,0.8033,0.164,negative,-0.7707
2023-08-14,Analysts upgrade AAPL to 'buy' after strong quarter,AAPL,Bloomberg,0.8435,0.1466,0.0099,positive,0.6969
2023-08-16,Mixed signals for SPY as sector consolidates,SPY,Reuters,0.1764,0.2615,0.5621,neutral,-0.0851
2023-08-16,Earnings season kicks off with mixed bank results,,Yahoo Finance,0.2735,0.1436,0.5828,neutral,0.1299
2023-08-17,S&P 500 closes at session highs on broad rally,,Yahoo Finance,0.5537,0.1049,0.3414,positive,0.4487
2023-08-17,"Job report exceeds expectations, stocks mixed",,Yahoo Finance,0.1456,0.2087,0.6457,neutral,-0.0631
2023-08-18,Institutional investors increase holdings in AAPL,AAPL,Reuters,0.6312,0.0512,0.3177,positive,0.58
2023-08-18,Analysts downgrade SPY citing valuation concerns,SPY,Reuters,0.0286,0.8462,0.1252,negative,-0.8176
2023-08-21,QQQ lowers guidance amid macroeconomic headwinds,QQQ,Bloomberg,0.0599,0.7586,0.1815,negative,-0.6987
2023-08-22,SPY warns of supply chain disruptions impacting margins,SPY,Yahoo Finance,0.0857,0.6481,0.2661,negative,-0.5624
2023-08-22,SPY dividend increase signals management confidence,SPY,Reuters,0.8822,0.1004,0.0174,positive,0.7819
2023-08-22,Mixed signals for GOOGL as sector consolidates,GOOGL,CNBC,0.2002,0.1132,0.6866,neutral,0.0869
2023-08-23,Concerns mount over MSFT slowing growth trajectory,MSFT,Bloomberg,0.0762,0.8082,0.1156,negative,-0.7319
2023-08-23,Tech sector leads market decline on growth concerns,,Yahoo Finance,0.0853,0.8926,0.0221,negative,-0.8074
2023-08-24,MSFT dividend increase signals management confidence,MSFT,Bloomberg,0.7542,0.0882,0.1576,positive,0.6659
2023-08-24,AAPL faces regulatory scrutiny over business practices,AAPL,MarketWatch,0.0501,0.667,0.2829,negative,-0.6169
2023-08-25,MSFT announces major share buyback program,MSFT,MarketWatch,0.2295,0.2983,0.4722,neutral,-0.0688
2023-08-28,Manufacturing PMI signals contraction for third month,,Reuters,0.0706,0.657,0.2724,negative,-0.5864
2023-08-28,GOOGL profit margins expand amid cost cutting efforts,GOOGL,Reuters,0.1916,0.0824,0.726,neutral,0.1092
2023-08-29,"MSFT misses revenue estimates, stock drops",MSFT,Reuters,0.1239,0.5859,0.2901,negative,-0.462
2023-08-29,AAPL dividend increase signals management confidence,AAPL,Bloomberg,0.6448,0.0919,0.2634,positive,0.5529
2023-08-30,"Fed signals potential rate changes, markets react",,CNBC,0.1095,0.2875,0.603,neutral,-0.178
2023-08-31,AAPL CFO departure raises governance questions,AAPL,Reuters,0.1028,0.4125,0.4847,neutral,-0.3096
2023-08-31,QQQ dividend increase signals management confidence,QQQ,CNBC,0.586,0.0558,0.3582,positive,0.5302
2023-09-01,"QQQ misses revenue estimates, stock drops",QQQ,Yahoo Finance,0.0722,0.9178,0.01,negative,-0.8457
2023-09-04,"QQQ misses revenue estimates, stock drops",QQQ,Bloomberg,0.0914,0.8696,0.039,negative,-0.7782
2023-09-05,Sector rotation leaves SPY flat on the day,SPY,MarketWatch,0.0891,0.2609,0.65,neutral,-0.1719
2023-09-07,Analysts upgrade MSFT to 'buy' after strong quarter,MSFT,MarketWatch,0.6517,0.0864,0.262,positive,0.5653
2023-09-07,Small caps outperform as risk appetite improves,,Yahoo Finance,0.876,0.0256,0.0984,positive,0.8504
2023-09-08,QQQ expands into new market with strategic acquisition,QQQ,Bloomberg,0.7376,0.0266,0.2358,positive,0.7109
2023-09-08,Consumer confidence drops to lowest level in six months,,Bloomberg,0.1018,0.719,0.1792,negative,-0.6173
2023-09-08,Global markets rally on trade deal optimism,,Bloomberg,0.8255,0.038,0.1364,positive,0.7875
2023-09-11,MSFT raises full-year guidance above consensus,MSFT,Reuters,0.6116,0.0811,0.3073,positive,0.5305
2023-09-11,QQQ announces leadership transition plan,QQQ,MarketWatch,0.139,0.1116,0.7494,neutral,0.0274
2023-09-12,QQQ reports record revenue in Q1 results,QQQ,Reuters,0.7082,0.0762,0.2156,positive,0.632
2023-09-13,Institutional investors increase holdings in MSFT,MSFT,CNBC,0.5799,0.1206,0.2995,positive,0.4592
2023-09-13,GOOGL announces leadership transition plan,GOOGL,Reuters,0.2259,0.2482,0.5259,neutral,-0.0222
2023-09-14,GDP growth slows but beats revised expectations,,Bloomberg,0.7258,0.0995,0.1747,positive,0.6263
2023-09-15,Institutional investors increase holdings in AAPL,AAPL,Yahoo Finance,0.57,0.1357,0.2943,positive,0.4343
2023-09-18,Analysts downgrade AAPL citing valuation concerns,AAPL,Reuters,0.1071,0.6402,0.2527,negative,-0.5331
2023-09-19,AAPL secures major government contract worth billions,AAPL,Yahoo Finance,0.8453,0.0902,0.0645,positive,0.7551
2023-09-19,QQQ profit margins expand amid cost cutting efforts,QQQ,CNBC,0.2945,0.1543,0.5512,neutral,0.1402
2023-09-19,Earnings season kicks off with mixed bank results,,Yahoo Finance,0.2872,0.1793,0.5335,neutral,0.1079
2023-09-20,AAPL launches innovative product to positive reviews,AAPL,Reuters,0.6078,0.0706,0.3216,positive,0.5372
2023-09-20,"MSFT misses revenue estimates, stock drops",MSFT,MarketWatch,0.0203,0.6012,0.3785,negative,-0.581
2023-09-21,GOOGL faces class action lawsuit from shareholders,GOOGL,Yahoo Finance,0.0313,0.6463,0.3224,negative,-0.615
2023-09-22,GDP growth slows but beats revised expectations,,Yahoo Finance,0.8764,0.114,0.0096,positive,0.7624
2023-09-25,Market selloff drags QQQ below key support levels,QQQ,Yahoo Finance,0.0491,0.5514,0.3996,negative,-0.5023
2023-09-25,"QQQ misses revenue estimates, stock drops",QQQ,Reuters,0.0718,0.7979,0.1302,negative,-0.7261
2023-09-26,MSFT CFO departure raises governance questions,MSFT,Yahoo Finance,0.1762,0.1242,0.6996,neutral,0.052
2023-09-27,GOOGL hit by data breach affecting millions of users,GOOGL,Yahoo Finance,0.0976,0.7919,0.1105,negative,-0.6942
2023-09-27,SPY reports results in line with expectations,SPY,CNBC,0.1075,0.251,0.6415,neutral,-0.1435
2023-09-27,Market selloff drags QQQ below key support levels,QQQ,Bloomberg,0.0266,0.6881,0.2853,negative,-0.6615
2023-09-28,Markets tumble on recession fears and weak economic data,,Yahoo Finance,0.0797,0.7674,0.1529,negative,-0.6877
2023-09-28,Institutional investors increase holdings in SPY,SPY,MarketWatch,0.8315,0.0468,0.1217,positive,0.7846
2023-09-28,Cryptocurrency volatility spills over into tech stocks,,CNBC,0.0952,0.3238,0.581,neutral,-0.2286
2023-09-29,Manufacturing PMI signals contraction for third month,,Yahoo Finance,0.1302,0.7772,0.0926,negative,-0.6469
2023-10-03,Short sellers increase bets against MSFT,MSFT,Bloomberg,0.8332,0.1427,0.024,positive,0.6905
2023-10-04,VIX spikes as volatility returns to equity markets,,Reuters,0.243,0.0155,0.7415,neutral,0.2275
2023-10-05,Options activity in AAPL suggests sideways movement,AAPL,Reuters,0.1048,0.3591,0.536,neutral,-0.2543
2023-10-05,S&P 500 closes at session highs on broad rally,,MarketWatch,0.7156,0.1492,0.1352,positive,0.5664
2023-10-05,GOOGL board approves routine corporate matters,GOOGL,Bloomberg,0.0998,0.3264,0.5738,neutral,-0.2267
2023-10-06,Manufacturing PMI signals contraction for third month,,CNBC,0.0702,0.8994,0.0304,negative,-0.8292
2023-10-06,GOOGL holds investor day with no major announcements,GOOGL,Yahoo Finance,0.247,0.0957,0.6573,neutral,0.1513
2023-10-09,AAPL reports record revenue in Q4 results,AAPL,Reuters,0.862,0.1268,0.0113,positive,0.7352
2023-10-10,QQQ files routine regulatory paperwork,QQQ,MarketWatch,0.2169,0.0822,0.7009,neutral,0.1347
2023-10-11,Market rally lifts SPY to new 52-week high,SPY,Bloomberg,0.6994,0.1067,0.1938,positive,0.5927
2023-10-11,GOOGL layoffs signal deeper problems in core business,GOOGL,Bloomberg,0.0656,0.8596,0.0748,negative,-0.794
2023-10-12,GOOGL cloud revenue growth accelerates in latest quarter,GOOGL,CNBC,0.6597,0.0647,0.2756,positive,0.595
2023-10-13,Options activity in QQQ suggests sideways movement,QQQ,Bloomberg,0.0631,0.3215,0.6154,neutral,-0.2584
2023-10-16,QQQ hit by data breach affecting millions of users,QQQ,Bloomberg,0.0381,0.8382,0.1237,negative,-0.8002
2023-10-17,MSFT reports results in line with expectations,MSFT,MarketWatch,0.0994,0.4107,0.4899,neutral,-0.3113
2023-10-17,QQQ faces regulatory scrutiny over business practices,QQQ,Reuters,0.0571,0.7635,0.1794,negative,-0.7063
2023-10-17,QQQ launches innovative product to positive reviews,QQQ,MarketWatch,0.6862,0.1411,0.1727,positive,0.5451
2023-10-23,S&P 500 closes at session highs on broad rally,,Reuters,0.8598,0.1302,0.01,positive,0.7296
2023-10-23,MSFT board approves routine corporate matters,MSFT,Reuters,0.2666,0.1101,0.6233,neutral,0.1565
2023-10-23,Analysts upgrade QQQ to 'buy' after strong quarter,QQQ,Bloomberg,0.8381,0.1439,0.018,positive,0.6941
2023-10-24,Trade tensions weigh on GOOGL international revenue,GOOGL,Bloomberg,0.0572,0.4735,0.4693,neutral,-0.4163
2023-10-24,GOOGL board approves routine corporate matters,GOOGL,MarketWatch,0.2823,0.2152,0.5025,neutral,0.0671
2023-10-25,MSFT announces major share buyback program,MSFT,Reuters,0.1565,0.2118,0.6317,neutral,-0.0553
2023-10-25,Manufacturing PMI signals contraction for third month,,Yahoo Finance,0.1278,0.7397,0.1324,negative,-0.6119
2023-10-25,Treasury yields climb as inflation data tops expectations,,Yahoo Finance,0.2324,0.0388,0.7287,neutral,0.1936
2023-10-26,GOOGL to present at upcoming investor conference,GOOGL,Yahoo Finance,0.1301,0.192,0.678,neutral,-0.0619
2023-10-27,Earnings season kicks off with mixed bank results,,CNBC,0.2713,0.1386,0.5901,neutral,0.1327
2023-10-30,"AAPL misses revenue estimates, stock drops",AAPL,Reuters,0.109,0.8408,0.0502,negative,-0.7318
2023-10-30,QQQ lowers guidance amid macroeconomic headwinds,QQQ,Yahoo Finance,0.0251,0.5741,0.4007,negative,-0.549
2023-10-30,"QQQ misses revenue estimates, stock drops",QQQ,Yahoo Finance,0.0956,0.5983,0.3062,negative,-0.5027
2023-11-01,Earnings season kicks off with mixed bank results,,Bloomberg,0.2857,0.1034,0.6109,neutral,0.1823
2023-11-02,AAPL reports record revenue in Q4 results,AAPL,MarketWatch,0.8071,0.0582,0.1347,positive,0.7488
2023-11-02,AAPL announces leadership transition plan,AAPL,Bloomberg,0.2624,0.2392,0.4984,neutral,0.0232
2023-11-03,Trading volume in QQQ remains steady ahead of earnings,QQQ,CNBC,0.2134,0.1987,0.5879,neutral,0.0146
2023-11-03,Analysts maintain hold rating on AAPL,AAPL,MarketWatch,0.0769,0.3036,0.6195,neutral,-0.2267
2023-11-03,GOOGL completes previously announced restructuring,GOOGL,Reuters,0.1443,0.3886,0.4671,neutral,-0.2444
2023-11-07,Rising costs pressure GOOGL profit margins,GOOGL,CNBC,0.1076,0.6838,0.2086,negative,-0.5762
2023-11-07,Wall Street bullish on AAPL growth prospects,AAPL,Reuters,0.7839,0.146,0.0701,positive,0.638
2023-11-09,"Fed signals potential rate changes, markets react",,MarketWatch,0.1741,0.1184,0.7074,neutral,0.0557
2023-11-09,GOOGL expands into new market with strategic acquisition,GOOGL,Reuters,0.735,0.1076,0.1574,positive,0.6274
2023-11-10,Strong consumer demand drives AAPL sales higher,AAPL,MarketWatch,0.5922,0.15,0.2578,positive,0.4422
2023-11-10,MSFT announces leadership transition plan,MSFT,Bloomberg,0.2775,0.1169,0.6056,neutral,0.1606
2023-11-13,SPY faces class action lawsuit from shareholders,SPY,Bloomberg,0.0943,0.8958,0.0099,negative,-0.8015
2023-11-13,QQQ maintains dividend at current levels,QQQ,Bloomberg,0.1933,0.3257,0.481,neutral,-0.1323
2023-11-13,Institutional investors increase holdings in SPY,SPY,Reuters,0.7711,0.1226,0.1063,positive,0.6485
2023-11-14,SPY faces regulatory scrutiny over business practices,SPY,Bloomberg,0.0806,0.5678,0.3515,negative,-0.4872
2023-11-14,Mixed signals for SPY as sector consolidates,SPY,Yahoo Finance,0.2878,0.0097,0.7025,neutral,0.2782
2023-11-15,MSFT expands into new market with strategic acquisition,MSFT,Reuters,0.6208,0.1332,0.246,positive,0.4876
2023-11-15,MSFT cloud revenue growth accelerates in latest quarter,MSFT,CNBC,0.6041,0.1294,0.2665,positive,0.4748
2023-11-16,GOOGL raises full-year guidance above consensus,GOOGL,Yahoo Finance,0.6526,0.1448,0.2027,positive,0.5078
2023-11-17,MSFT volume picks up ahead of next week earnings,MSFT,Reuters,0.1498,0.1916,0.6586,neutral,-0.0418
2023-11-20,SPY layoffs signal deeper problems in core business,SPY,Bloomberg,0.0506,0.654,0.2955,negative,-0.6034
2023-11-20,"AAPL beats earnings expectations, shares surge",AAPL,Yahoo Finance,0.8019,0.1365,0.0617,positive,0.6654
2023-11-21,AAPL reports record revenue in Q2 results,AAPL,CNBC,0.8293,0.1285,0.0421,positive,0.7008
2023-11-21,Trading volume in SPY remains steady ahead of earnings,SPY,Bloomberg,0.2948,0.0208,0.6844,neutral,0.274
2023-11-23,Strong consumer demand drives GOOGL sales higher,GOOGL,Yahoo Finance,0.8304,0.0473,0.1223,positive,0.7831
2023-11-27,QQQ files routine regulatory paperwork,QQQ,Reuters,0.1305,0.182,0.6875,neutral,-0.0515
2023-11-27,"SPY misses revenue estimates, stock drops",SPY,Reuters,0.069,0.9184,0.0126,negative,-0.8495
2023-11-28,MSFT to present at upcoming investor conference,MSFT,Bloomberg,0.1098,0.3524,0.5378,neutral,-0.2426
2023-11-29,QQQ warns of supply chain disruptions impacting margins,QQQ,Yahoo Finance,0.0342,0.7937,0.1722,negative,-0.7595
2023-11-29,GOOGL expands into new market with strategic acquisition,GOOGL,Reuters,0.9028,0.0583,0.0389,positive,0.8446
2023-11-30,AAPL reports results in line with expectations,AAPL,CNBC,0.0615,0.3999,0.5386,neutral,-0.3383
2023-11-30,Concerns mount over AAPL slowing growth trajectory,AAPL,Reuters,0.0745,0.641,0.2845,negative,-0.5666
2023-12-01,SPY reports record revenue in Q2 results,SPY,Reuters,0.6868,0.0555,0.2578,positive,0.6313
2023-12-01,Rising costs pressure AAPL profit margins,AAPL,CNBC,0.0591,0.5651,0.3758,negative,-0.506
2023-12-04,SPY volume picks up ahead of next week earnings,SPY,CNBC,0.1597,0.1568,0.6835,neutral,0.0029
2023-12-05,MSFT layoffs signal deeper problems in core business,MSFT,Yahoo Finance,0.0596,0.6576,0.2828,negative,-0.598
2023-12-06,Analysts maintain hold rating on GOOGL,GOOGL,Reuters,0.1256,0.2581,0.6163,neutral,-0.1325
2023-12-06,MSFT lowers guidance amid macroeconomic headwinds,MSFT,Reuters,0.1486,0.7834,0.068,negative,-0.6348
2023-12-06,Sector rotation leaves SPY flat on the day,SPY,CNBC,0.0922,0.4455,0.4624,neutral,-0.3533
2023-12-07,Sector rotation leaves AAPL flat on the day,AAPL,Bloomberg,0.1618,0.3345,0.5037,neutral,-0.1727
2023-12-07,SPY hit by data breach affecting millions of users,SPY,Yahoo Finance,0.0821,0.5653,0.3526,negative,-0.4832
2023-12-08,Treasury yields climb as inflation data tops expectations,,Bloomberg,0.0529,0.2184,0.7287,neutral,-0.1655
2023-12-13,Central banks globally signal tightening monetary policy,,CNBC,0.2402,0.2003,0.5595,neutral,0.0399
2023-12-13,Small caps outperform as risk appetite improves,,Reuters,0.6072,0.0301,0.3628,positive,0.5771
2023-12-14,Competition intensifies as SPY loses market share,SPY,MarketWatch,0.0213,0.7834,0.1953,negative,-0.7621
2023-12-19,Short sellers increase bets against GOOGL,GOOGL,MarketWatch,0.8467,0.0287,0.1247,positive,0.818
2023-12-19,Trade tensions weigh on QQQ international revenue,QQQ,Bloomberg,0.235,0.1577,0.6073,neutral,0.0774
2023-12-19,MSFT reports record revenue in Q1 results,MSFT,MarketWatch,0.6395,0.0335,0.327,positive,0.6061
2023-12-20,GOOGL board approves routine corporate matters,GOOGL,Yahoo Finance,0.2637,0.2336,0.5027,neutral,0.03
2023-12-21,GDP growth slows but beats revised expectations,,Reuters,0.8111,0.0458,0.1431,positive,0.7654
2023-12-21,Trading volume in QQQ remains steady ahead of earnings,QQQ,Reuters,0.2272,0.108,0.6648,neutral,0.1191
2023-12-26,S&P 500 closes at session highs on broad rally,,CNBC,0.9191,0.0709,0.01,positive,0.8482
2023-12-27,Concerns mount over MSFT slowing growth trajectory,MSFT,Reuters,0.078,0.87,0.052,negative,-0.792
2023-12-27,GOOGL CFO departure raises governance questions,GOOGL,Bloomberg,0.0729,0.2078,0.7193,neutral,-0.1349
2023-12-28,SPY cloud revenue growth accelerates in latest quarter,SPY,CNBC,0.6149,0.1305,0.2546,positive,0.4844
2023-12-28,Central banks globally signal tightening monetary policy,,CNBC,0.1264,0.1779,0.6958,neutral,-0.0515
2023-12-28,AAPL trading near 50-day moving average,AAPL,MarketWatch,0.1457,0.2253,0.629,neutral,-0.0796
2023-12-29,SPY layoffs signal deeper problems in core business,SPY,Yahoo Finance,0.0234,0.5538,0.4228,negative,-0.5304
